2020/02/02 13:35:38.175197 lucky, uid=1, code=0, gift=1, name=富强福, link=, data=富强福.jpg 
2020/02/02 13:35:38.310835 lucky, uid=1, code=2, gift=1, name=富强福, link=, data=富强福.jpg 
2020/02/02 13:35:38.312830 lucky, uid=1, code=0, gift=1, name=富强福, link=, data=富强福.jpg 
2020/02/02 13:35:38.312830 lucky, uid=1, code=0, gift=1, name=富强福, link=, data=富强福.jpg 
2020/02/02 13:35:38.312830 lucky, uid=1, code=0, gift=1, name=富强福, link=, data=富强福.jpg 
2020/02/02 13:35:38.312830 lucky, uid=1, code=0, gift=1, name=富强福, link=, data=富强福.jpg 
2020/02/02 13:35:38.312830 lucky, uid=1, code=0, gift=1, name=富强福, link=, data=富强福.jpg 
2020/02/02 13:35:38.314824 lucky, uid=1, code=1, gift=1, name=富强福, link=, data=富强福.jpg 
2020/02/02 13:35:38.314824 lucky, uid=1, code=1, gift=1, name=富强福, link=, data=富强福.jpg 
2020/02/02 13:35:38.314824 lucky, uid=1, code=1, gift=1, name=富强福, link=, data=富强福.jpg 
2020/02/02 13:35:38.314824 lucky, uid=1, code=1, gift=1, name=富强福, link=, data=富强福.jpg 
2020/02/02 13:35:38.314824 lucky, uid=1, code=1, gift=1, name=富强福, link=, data=富强福.jpg 
2020/02/02 13:35:38.316819 lucky, uid=1, code=9, gift=5, name=敬业福, link=, data=敬业福.jpg 
2020/02/02 13:35:38.316819 lucky, uid=1, code=9, gift=5, name=敬业福, link=, data=敬业福.jpg 
2020/02/02 13:35:38.316819 lucky, uid=1, code=9, gift=5, name=敬业福, link=, data=敬业福.jpg 
2020/02/02 13:35:38.316819 lucky, uid=1, code=9, gift=5, name=敬业福, link=, data=敬业福.jpg 
2020/02/02 13:35:38.316819 lucky, uid=1, code=9, gift=5, name=敬业福, link=, data=敬业福.jpg 
2020/02/02 13:35:38.317850 lucky, uid=1, code=7, gift=4, name=爱国福, link=, data=爱国福.jpg 
2020/02/02 13:35:38.318814 lucky, uid=1, code=3, gift=1, name=富强福, link=, data=富强福.jpg 
2020/02/02 13:35:38.318814 lucky, uid=1, code=3, gift=1, name=富强福, link=, data=富强福.jpg 
2020/02/02 13:35:38.318814 lucky, uid=1, code=3, gift=1, name=富强福, link=, data=富强福.jpg 
2020/02/02 13:35:38.318814 lucky, uid=1, code=3, gift=1, name=富强福, link=, data=富强福.jpg 
2020/02/02 13:35:38.319811 lucky, uid=1, code=5, gift=2, name=和谐福, link=, data=和谐福.jpg 
2020/02/02 13:35:38.319811 lucky, uid=1, code=5, gift=2, name=和谐福, link=, data=和谐福.jpg 
2020/02/02 13:35:38.319811 lucky, uid=1, code=5, gift=2, name=和谐福, link=, data=和谐福.jpg 
2020/02/02 13:35:38.319811 lucky, uid=1, code=5, gift=2, name=和谐福, link=, data=和谐福.jpg 
2020/02/02 13:35:38.320808 lucky, uid=1, code=2, gift=1, name=富强福, link=, data=富强福.jpg 
2020/02/02 13:35:38.321806 lucky, uid=1, code=2, gift=1, name=富强福, link=, data=富强福.jpg 
2020/02/02 13:35:38.321806 lucky, uid=1, code=2, gift=1, name=富强福, link=, data=富强福.jpg 
2020/02/02 13:35:38.321806 lucky, uid=1, code=2, gift=1, name=富强福, link=, data=富强福.jpg 
2020/02/02 13:35:38.321806 lucky, uid=1, code=2, gift=1, name=富强福, link=, data=富强福.jpg 
2020/02/02 13:35:38.321806 lucky, uid=1, code=2, gift=1, name=富强福, link=, data=富强福.jpg 
2020/02/02 13:35:38.323801 lucky, uid=1, code=9, gift=5, name=敬业福, link=, data=敬业福.jpg 
2020/02/02 13:35:38.323801 lucky, uid=1, code=9, gift=5, name=敬业福, link=, data=敬业福.jpg 
2020/02/02 13:35:38.323801 lucky, uid=1, code=9, gift=5, name=敬业福, link=, data=敬业福.jpg 
2020/02/02 13:35:38.323801 lucky, uid=1, code=9, gift=5, name=敬业福, link=, data=敬业福.jpg 
2020/02/02 13:35:38.323801 lucky, uid=1, code=9, gift=5, name=敬业福, link=, data=敬业福.jpg 
2020/02/02 13:35:38.325795 lucky, uid=1, code=2, gift=1, name=富强福, link=, data=富强福.jpg 
2020/02/02 13:35:38.325795 lucky, uid=1, code=2, gift=1, name=富强福, link=, data=富强福.jpg 
2020/02/02 13:35:38.325795 lucky, uid=1, code=2, gift=1, name=富强福, link=, data=富强福.jpg 
2020/02/02 13:35:38.325795 lucky, uid=1, code=2, gift=1, name=富强福, link=, data=富强福.jpg 
2020/02/02 13:35:38.325795 lucky, uid=1, code=2, gift=1, name=富强福, link=, data=富强福.jpg 
2020/02/02 13:35:38.326829 lucky, uid=1, code=8, gift=5, name=敬业福, link=, data=敬业福.jpg 
2020/02/02 13:35:38.327792 lucky, uid=1, code=8, gift=5, name=敬业福, link=, data=敬业福.jpg 
2020/02/02 13:35:38.327792 lucky, uid=1, code=4, gift=1, name=富强福, link=, data=富强福.jpg 
2020/02/02 13:35:38.327792 lucky, uid=1, code=4, gift=1, name=富强福, link=, data=富强福.jpg 
2020/02/02 13:35:38.327792 lucky, uid=1, code=4, gift=1, name=富强福, link=, data=富强福.jpg 
2020/02/02 13:35:38.328789 lucky, uid=1, code=4, gift=1, name=富强福, link=, data=富强福.jpg 
2020/02/02 13:35:38.328789 lucky, uid=1, code=4, gift=1, name=富强福, link=, data=富强福.jpg 
2020/02/02 13:35:38.328789 lucky, uid=1, code=4, gift=1, name=富强福, link=, data=富强福.jpg 
2020/02/02 13:35:38.328789 lucky, uid=1, code=4, gift=1, name=富强福, link=, data=富强福.jpg 
2020/02/02 13:35:38.329784 lucky, uid=1, code=6, gift=3, name=友善福, link=, data=友善福.jpg 
2020/02/02 13:35:38.330782 lucky, uid=1, code=1, gift=1, name=富强福, link=, data=富强福.jpg 
2020/02/02 13:35:38.330782 lucky, uid=1, code=1, gift=1, name=富强福, link=, data=富强福.jpg 
2020/02/02 13:35:38.330782 lucky, uid=1, code=1, gift=1, name=富强福, link=, data=富强福.jpg 
2020/02/02 13:35:38.330782 lucky, uid=1, code=1, gift=1, name=富强福, link=, data=富强福.jpg 
2020/02/02 13:35:38.330782 lucky, uid=1, code=1, gift=1, name=富强福, link=, data=富强福.jpg 
2020/02/02 13:35:38.332776 lucky, uid=1, code=0, gift=1, name=富强福, link=, data=富强福.jpg 
2020/02/02 13:35:38.332776 lucky, uid=1, code=0, gift=1, name=富强福, link=, data=富强福.jpg 
2020/02/02 13:35:38.332776 lucky, uid=1, code=0, gift=1, name=富强福, link=, data=富强福.jpg 
2020/02/02 13:35:38.332776 lucky, uid=1, code=0, gift=1, name=富强福, link=, data=富强福.jpg 
2020/02/02 13:35:38.332776 lucky, uid=1, code=0, gift=1, name=富强福, link=, data=富强福.jpg 
2020/02/02 13:35:38.334772 lucky, uid=1, code=0, gift=1, name=富强福, link=, data=富强福.jpg 
2020/02/02 13:35:38.334772 lucky, uid=1, code=2, gift=1, name=富强福, link=, data=富强福.jpg 
2020/02/02 13:35:38.334772 lucky, uid=1, code=2, gift=1, name=富强福, link=, data=富强福.jpg 
2020/02/02 13:35:38.334772 lucky, uid=1, code=2, gift=1, name=富强福, link=, data=富强福.jpg 
2020/02/02 13:35:38.334772 lucky, uid=1, code=2, gift=1, name=富强福, link=, data=富强福.jpg 
2020/02/02 13:35:38.335809 lucky, uid=1, code=6, gift=3, name=友善福, link=, data=友善福.jpg 
2020/02/02 13:35:38.335809 lucky, uid=1, code=6, gift=3, name=友善福, link=, data=友善福.jpg 
2020/02/02 13:35:38.336768 lucky, uid=1, code=0, gift=1, name=富强福, link=, data=富强福.jpg 
2020/02/02 13:35:38.336768 lucky, uid=1, code=0, gift=1, name=富强福, link=, data=富强福.jpg 
2020/02/02 13:35:38.336768 lucky, uid=1, code=0, gift=1, name=富强福, link=, data=富强福.jpg 
2020/02/02 13:35:38.337763 lucky, uid=1, code=2, gift=1, name=富强福, link=, data=富强福.jpg 
2020/02/02 13:35:38.337763 lucky, uid=1, code=2, gift=1, name=富强福, link=, data=富强福.jpg 
2020/02/02 13:35:38.337763 lucky, uid=1, code=2, gift=1, name=富强福, link=, data=富强福.jpg 
2020/02/02 13:35:38.337763 lucky, uid=1, code=2, gift=1, name=富强福, link=, data=富强福.jpg 
2020/02/02 13:35:38.337763 lucky, uid=1, code=2, gift=1, name=富强福, link=, data=富强福.jpg 
2020/02/02 13:35:38.339757 lucky, uid=1, code=8, gift=5, name=敬业福, link=, data=敬业福.jpg 
2020/02/02 13:35:38.339757 lucky, uid=1, code=8, gift=5, name=敬业福, link=, data=敬业福.jpg 
2020/02/02 13:35:38.339757 lucky, uid=1, code=8, gift=5, name=敬业福, link=, data=敬业福.jpg 
2020/02/02 13:35:38.339757 lucky, uid=1, code=8, gift=5, name=敬业福, link=, data=敬业福.jpg 
2020/02/02 13:35:38.340755 lucky, uid=1, code=1, gift=1, name=富强福, link=, data=富强福.jpg 
2020/02/02 13:35:38.341752 lucky, uid=1, code=5, gift=2, name=和谐福, link=, data=和谐福.jpg 
2020/02/02 13:35:38.341752 lucky, uid=1, code=5, gift=2, name=和谐福, link=, data=和谐福.jpg 
2020/02/02 13:35:38.342750 lucky, uid=1, code=0, gift=1, name=富强福, link=, data=富强福.jpg 
2020/02/02 13:35:38.342750 lucky, uid=1, code=0, gift=1, name=富强福, link=, data=富强福.jpg 
2020/02/02 13:35:38.342750 lucky, uid=1, code=0, gift=1, name=富强福, link=, data=富强福.jpg 
2020/02/02 13:35:38.343783 lucky, uid=1, code=4, gift=1, name=富强福, link=, data=富强福.jpg 
2020/02/02 13:35:38.343783 lucky, uid=1, code=4, gift=1, name=富强福, link=, data=富强福.jpg 
2020/02/02 13:35:38.344744 lucky, uid=1, code=4, gift=1, name=富强福, link=, data=富强福.jpg 
2020/02/02 13:35:38.344744 lucky, uid=1, code=3, gift=1, name=富强福, link=, data=富强福.jpg 
2020/02/02 13:35:38.344744 lucky, uid=1, code=3, gift=1, name=富强福, link=, data=富强福.jpg 
2020/02/02 13:35:38.346739 lucky, uid=1, code=8, gift=5, name=敬业福, link=, data=敬业福.jpg 
2020/02/02 13:35:38.346739 lucky, uid=1, code=8, gift=5, name=敬业福, link=, data=敬业福.jpg 
2020/02/02 13:35:38.346739 lucky, uid=1, code=8, gift=5, name=敬业福, link=, data=敬业福.jpg 
2020/02/02 13:35:38.346739 lucky, uid=1, code=8, gift=5, name=敬业福, link=, data=敬业福.jpg 
2020/02/02 13:35:38.346739 lucky, uid=1, code=8, gift=5, name=敬业福, link=, data=敬业福.jpg 
2020/02/02 13:35:38.348734 lucky, uid=1, code=3, gift=1, name=富强福, link=, data=富强福.jpg 
2020/02/02 13:35:38.349731 lucky, uid=1, code=3, gift=1, name=富强福, link=, data=富强福.jpg 
2020/02/02 13:35:38.349731 lucky, uid=1, code=6, gift=3, name=友善福, link=, data=友善福.jpg 
2020/02/02 13:35:38.349731 lucky, uid=1, code=6, gift=3, name=友善福, link=, data=友善福.jpg 
2020/02/02 13:35:38.349731 lucky, uid=1, code=6, gift=3, name=友善福, link=, data=友善福.jpg 
2020/02/02 13:35:38.351726 lucky, uid=1, code=5, gift=2, name=和谐福, link=, data=和谐福.jpg 
2020/02/02 13:35:38.351726 lucky, uid=1, code=5, gift=2, name=和谐福, link=, data=和谐福.jpg 
2020/02/02 13:35:38.351726 lucky, uid=1, code=5, gift=2, name=和谐福, link=, data=和谐福.jpg 
2020/02/02 13:35:38.351726 lucky, uid=1, code=5, gift=2, name=和谐福, link=, data=和谐福.jpg 
2020/02/02 13:35:38.351726 lucky, uid=1, code=5, gift=2, name=和谐福, link=, data=和谐福.jpg 
2020/02/02 13:35:38.353720 lucky, uid=1, code=9, gift=5, name=敬业福, link=, data=敬业福.jpg 
2020/02/02 13:35:38.353720 lucky, uid=1, code=9, gift=5, name=敬业福, link=, data=敬业福.jpg 
2020/02/02 13:35:38.353720 lucky, uid=1, code=9, gift=5, name=敬业福, link=, data=敬业福.jpg 
2020/02/02 13:35:38.353720 lucky, uid=1, code=9, gift=5, name=敬业福, link=, data=敬业福.jpg 
2020/02/02 13:35:38.353720 lucky, uid=1, code=9, gift=5, name=敬业福, link=, data=敬业福.jpg 
2020/02/02 13:35:38.355715 lucky, uid=1, code=6, gift=3, name=友善福, link=, data=友善福.jpg 
2020/02/02 13:35:38.355715 lucky, uid=1, code=6, gift=3, name=友善福, link=, data=友善福.jpg 
2020/02/02 13:35:38.355715 lucky, uid=1, code=6, gift=3, name=友善福, link=, data=友善福.jpg 
2020/02/02 13:35:38.355715 lucky, uid=1, code=6, gift=3, name=友善福, link=, data=友善福.jpg 
2020/02/02 13:35:38.355715 lucky, uid=1, code=6, gift=3, name=友善福, link=, data=友善福.jpg 
2020/02/02 13:35:38.357711 lucky, uid=1, code=0, gift=1, name=富强福, link=, data=富强福.jpg 
2020/02/02 13:35:38.357711 lucky, uid=1, code=0, gift=1, name=富强福, link=, data=富强福.jpg 
2020/02/02 13:35:38.357711 lucky, uid=1, code=0, gift=1, name=富强福, link=, data=富强福.jpg 
2020/02/02 13:35:38.357711 lucky, uid=1, code=0, gift=1, name=富强福, link=, data=富强福.jpg 
2020/02/02 13:35:38.358707 lucky, uid=1, code=3, gift=1, name=富强福, link=, data=富强福.jpg 
2020/02/02 13:35:38.359704 lucky, uid=1, code=8, gift=5, name=敬业福, link=, data=敬业福.jpg 
2020/02/02 13:35:38.359704 lucky, uid=1, code=8, gift=5, name=敬业福, link=, data=敬业福.jpg 
2020/02/02 13:35:38.359704 lucky, uid=1, code=8, gift=5, name=敬业福, link=, data=敬业福.jpg 
2020/02/02 13:35:38.359704 lucky, uid=1, code=8, gift=5, name=敬业福, link=, data=敬业福.jpg 
2020/02/02 13:35:38.359704 lucky, uid=1, code=8, gift=5, name=敬业福, link=, data=敬业福.jpg 
2020/02/02 13:35:38.361699 lucky, uid=1, code=1, gift=1, name=富强福, link=, data=富强福.jpg 
2020/02/02 13:35:38.361699 lucky, uid=1, code=1, gift=1, name=富强福, link=, data=富强福.jpg 
2020/02/02 13:35:38.361699 lucky, uid=1, code=1, gift=1, name=富强福, link=, data=富强福.jpg 
2020/02/02 13:35:38.361699 lucky, uid=1, code=1, gift=1, name=富强福, link=, data=富强福.jpg 
2020/02/02 13:35:38.361699 lucky, uid=1, code=1, gift=1, name=富强福, link=, data=富强福.jpg 
2020/02/02 13:35:38.363694 lucky, uid=1, code=7, gift=4, name=爱国福, link=, data=爱国福.jpg 
2020/02/02 13:35:38.363694 lucky, uid=1, code=7, gift=4, name=爱国福, link=, data=爱国福.jpg 
2020/02/02 13:35:38.363694 lucky, uid=1, code=7, gift=4, name=爱国福, link=, data=爱国福.jpg 
2020/02/02 13:35:38.363694 lucky, uid=1, code=7, gift=4, name=爱国福, link=, data=爱国福.jpg 
2020/02/02 13:35:38.363694 lucky, uid=1, code=7, gift=4, name=爱国福, link=, data=爱国福.jpg 
2020/02/02 13:35:38.365690 lucky, uid=1, code=9, gift=5, name=敬业福, link=, data=敬业福.jpg 
2020/02/02 13:35:38.365690 lucky, uid=1, code=9, gift=5, name=敬业福, link=, data=敬业福.jpg 
2020/02/02 13:35:38.365690 lucky, uid=1, code=9, gift=5, name=敬业福, link=, data=敬业福.jpg 
2020/02/02 13:35:38.365690 lucky, uid=1, code=9, gift=5, name=敬业福, link=, data=敬业福.jpg 
2020/02/02 13:35:38.365690 lucky, uid=1, code=9, gift=5, name=敬业福, link=, data=敬业福.jpg 
2020/02/02 13:35:38.366720 lucky, uid=1, code=1, gift=1, name=富强福, link=, data=富强福.jpg 
2020/02/02 13:35:38.367683 lucky, uid=1, code=2, gift=1, name=富强福, link=, data=富强福.jpg 
2020/02/02 13:35:38.367683 lucky, uid=1, code=2, gift=1, name=富强福, link=, data=富强福.jpg 
2020/02/02 13:35:38.367683 lucky, uid=1, code=2, gift=1, name=富强福, link=, data=富强福.jpg 
2020/02/02 13:35:38.367683 lucky, uid=1, code=2, gift=1, name=富强福, link=, data=富强福.jpg 
2020/02/02 13:35:38.368727 lucky, uid=1, code=6, gift=3, name=友善福, link=, data=友善福.jpg 
2020/02/02 13:35:38.368727 lucky, uid=1, code=6, gift=3, name=友善福, link=, data=友善福.jpg 
2020/02/02 13:35:38.369678 lucky, uid=1, code=6, gift=3, name=友善福, link=, data=友善福.jpg 
2020/02/02 13:35:38.369678 lucky, uid=1, code=9, gift=5, name=敬业福, link=, data=敬业福.jpg 
2020/02/02 13:35:38.369678 lucky, uid=1, code=9, gift=5, name=敬业福, link=, data=敬业福.jpg 
2020/02/02 13:35:38.370675 lucky, uid=1, code=2, gift=1, name=富强福, link=, data=富强福.jpg 
2020/02/02 13:35:38.370675 lucky, uid=1, code=2, gift=1, name=富强福, link=, data=富强福.jpg 
2020/02/02 13:35:38.370675 lucky, uid=1, code=2, gift=1, name=富强福, link=, data=富强福.jpg 
2020/02/02 13:35:38.370675 lucky, uid=1, code=2, gift=1, name=富强福, link=, data=富强福.jpg 
2020/02/02 13:35:38.371673 lucky, uid=1, code=1, gift=1, name=富强福, link=, data=富强福.jpg 
2020/02/02 13:35:38.372670 lucky, uid=1, code=3, gift=1, name=富强福, link=, data=富强福.jpg 
2020/02/02 13:35:38.372670 lucky, uid=1, code=3, gift=1, name=富强福, link=, data=富强福.jpg 
2020/02/02 13:35:38.372670 lucky, uid=1, code=3, gift=1, name=富强福, link=, data=富强福.jpg 
2020/02/02 13:35:38.373667 lucky, uid=1, code=3, gift=1, name=富强福, link=, data=富强福.jpg 
2020/02/02 13:35:38.373667 lucky, uid=1, code=7, gift=4, name=爱国福, link=, data=爱国福.jpg 
2020/02/02 13:35:38.374664 lucky, uid=1, code=1, gift=1, name=富强福, link=, data=富强福.jpg 
2020/02/02 13:35:38.374664 lucky, uid=1, code=1, gift=1, name=富强福, link=, data=富强福.jpg 
2020/02/02 13:35:38.374664 lucky, uid=1, code=1, gift=1, name=富强福, link=, data=富强福.jpg 
2020/02/02 13:35:38.374664 lucky, uid=1, code=1, gift=1, name=富强福, link=, data=富强福.jpg 
2020/02/02 13:35:38.375662 lucky, uid=1, code=1, gift=1, name=富强福, link=, data=富强福.jpg 
2020/02/02 13:35:38.376659 lucky, uid=1, code=4, gift=1, name=富强福, link=, data=富强福.jpg 
2020/02/02 13:35:38.376659 lucky, uid=1, code=4, gift=1, name=富强福, link=, data=富强福.jpg 
2020/02/02 13:35:38.376659 lucky, uid=1, code=4, gift=1, name=富强福, link=, data=富强福.jpg 
2020/02/02 13:35:38.376659 lucky, uid=1, code=4, gift=1, name=富强福, link=, data=富强福.jpg 
2020/02/02 13:35:38.376659 lucky, uid=1, code=4, gift=1, name=富强福, link=, data=富强福.jpg 
2020/02/02 13:35:38.378654 lucky, uid=1, code=7, gift=4, name=爱国福, link=, data=爱国福.jpg 
2020/02/02 13:35:38.378654 lucky, uid=1, code=7, gift=4, name=爱国福, link=, data=爱国福.jpg 
2020/02/02 13:35:38.378654 lucky, uid=1, code=7, gift=4, name=爱国福, link=, data=爱国福.jpg 
2020/02/02 13:35:38.378654 lucky, uid=1, code=7, gift=4, name=爱国福, link=, data=爱国福.jpg 
2020/02/02 13:35:38.378654 lucky, uid=1, code=7, gift=4, name=爱国福, link=, data=爱国福.jpg 
2020/02/02 13:35:38.380649 lucky, uid=1, code=7, gift=4, name=爱国福, link=, data=爱国福.jpg 
2020/02/02 13:35:38.380649 lucky, uid=1, code=7, gift=4, name=爱国福, link=, data=爱国福.jpg 
2020/02/02 13:35:38.380649 lucky, uid=1, code=7, gift=4, name=爱国福, link=, data=爱国福.jpg 
2020/02/02 13:35:38.380649 lucky, uid=1, code=7, gift=4, name=爱国福, link=, data=爱国福.jpg 
2020/02/02 13:35:38.380649 lucky, uid=1, code=7, gift=4, name=爱国福, link=, data=爱国福.jpg 
2020/02/02 13:35:38.382643 lucky, uid=1, code=1, gift=1, name=富强福, link=, data=富强福.jpg 
2020/02/02 13:35:38.382643 lucky, uid=1, code=1, gift=1, name=富强福, link=, data=富强福.jpg 
2020/02/02 13:35:38.382643 lucky, uid=1, code=1, gift=1, name=富强福, link=, data=富强福.jpg 
2020/02/02 13:35:38.382643 lucky, uid=1, code=1, gift=1, name=富强福, link=, data=富强福.jpg 
2020/02/02 13:35:38.382643 lucky, uid=1, code=1, gift=1, name=富强福, link=, data=富强福.jpg 
2020/02/02 13:35:38.384642 lucky, uid=1, code=6, gift=3, name=友善福, link=, data=友善福.jpg 
2020/02/02 13:35:38.384642 lucky, uid=1, code=6, gift=3, name=友善福, link=, data=友善福.jpg 
2020/02/02 13:35:38.384642 lucky, uid=1, code=6, gift=3, name=友善福, link=, data=友善福.jpg 
2020/02/02 13:35:38.384642 lucky, uid=1, code=6, gift=3, name=友善福, link=, data=友善福.jpg 
2020/02/02 13:35:38.384642 lucky, uid=1, code=6, gift=3, name=友善福, link=, data=友善福.jpg 
2020/02/02 13:35:38.387630 lucky, uid=1, code=8, gift=5, name=敬业福, link=, data=敬业福.jpg 
2020/02/02 13:35:38.387630 lucky, uid=1, code=8, gift=5, name=敬业福, link=, data=敬业福.jpg 
2020/02/02 13:35:38.387630 lucky, uid=1, code=8, gift=5, name=敬业福, link=, data=敬业福.jpg 
2020/02/02 13:35:38.388628 lucky, uid=1, code=8, gift=5, name=敬业福, link=, data=敬业福.jpg 
2020/02/02 13:35:38.389626 lucky, uid=1, code=6, gift=3, name=友善福, link=, data=友善福.jpg 
